Latitude	Longitude	Altitude	Date	Time	DOP	Satelites	Cond.1 [mS/m]	Inph.1 [ppt]	Cond.2 [mS/m]	Inph.2 [ppt]	Cond.3 [mS/m]	Inph.3 [ppt]	Cond.4 [mS/m]	Inph.4 [ppt]	Cond.5 [mS/m]	Inph.5 [ppt]	Cond.6 [mS/m]	Inph.6 [ppt]	Note
3825.7150N	00146.1709W	558.9	06/19/2025	08:57:36.81	2.5	4	2.54	2.1	6.55	2.28	5.39	2.43	4.51	2.71	6.99	2.95	7.96	3.49	
3825.7147N	00146.1704W	558.8	06/19/2025	08:57:37.86	2.5	4	2.1	2.11	6.01	2.3	5.07	2.45	4.32	2.7	7.14	2.9	8.29	3.43	
3825.7142N	00146.1698W	558.8	06/19/2025	08:57:38.91	2.5	4	2.45	2.1	6.42	2.28	5.52	2.43	4.82	2.71	7.78	2.92	9.01	3.43	
3825.7139N	00146.1694W	558.7	06/19/2025	08:57:39.81	2.5	4	2.43	2.1	6.45	2.29	5.63	2.43	4.93	2.7	7.75	2.92	8.92	3.47	
3825.7138N	00146.1690W	558.5	06/19/2025	08:57:40.86	2.5	4	2.99	2.09	7.14	2.26	6.22	2.41	5.45	2.72	8.41	2.99	9.41	3.52	
3825.7137N	00146.1687W	558.4	06/19/2025	08:57:41.91	2.5	4	2.48	2.1	6.55	2.28	5.86	2.43	5.31	2.69	8.32	2.94	9.42	3.52	
3825.7135N	00146.1685W	558.4	06/19/2025	08:57:42.81	2.5	4	1.62	2.12	5.23	2.32	4.05	2.49	3.48	2.74	6.65	2.81	7.93	3.26	
3825.7134N	00146.1684W	558.3	06/19/2025	08:57:43.86	2.5	4	1.91	2.11	5.68	2.31	4.8	2.46	4.31	2.7	7.31	2.86	8.48	3.39	
3825.7133N	00146.1680W	558.3	06/19/2025	08:57:44.91	2.5	4	2.21	2.11	6.18	2.29	5.37	2.44	4.84	2.69	7.79	2.88	9.06	3.43	
3825.7132N	00146.1676W	558.2	06/19/2025	08:57:45.81	2.5	4	1.77	2.11	5.47	2.32	4.28	2.48	3.75	2.72	6.7	2.82	8.02	3.23	
3825.7129N	00146.1674W	558.2	06/19/2025	08:57:46.86	2.5	4	1.77	2.11	5.43	2.31	4.27	2.47	3.79	2.71	6.83	2.84	8.23	3.31	
3825.7128N	00146.1669W	558.3	06/19/2025	08:57:47.91	2.5	4	2.29	2.1	6.33	2.29	5.43	2.43	4.89	2.71	7.9	2.94	8.84	3.49	
3825.7126N	00146.1664W	558.3	06/19/2025	08:57:48.81	2.5	4	2.76	2.1	6.84	2.27	5.85	2.43	5.13	2.73	7.84	2.97	8.57	3.49	
3825.7126N	00146.1659W	558.4	06/19/2025	08:57:49.86	2.5	4	2.48	2.1	6.48	2.29	5.52	2.44	4.73	2.73	7.39	2.95	8.16	3.47	
3825.7125N	00146.1654W	558.5	06/19/2025	08:57:50.91	2.5	4	2.71	2.1	6.71	2.27	5.6	2.44	4.78	2.75	7.34	2.98	8.15	3.49	
3825.7126N	00146.1649W	558.5	06/19/2025	08:57:51.81	2.5	4	2.49	2.1	6.44	2.29	5.31	2.44	4.5	2.71	7.1	2.92	7.98	3.44	
3825.7129N	00146.1643W	558.5	06/19/2025	08:57:52.86	2.5	4	1.91	2.11	5.69	2.31	4.66	2.46	3.88	2.71	6.45	2.84	7.42	3.34	
3825.7131N	00146.1639W	558.5	06/19/2025	08:57:53.91	2.5	4	2.26	2.1	6.19	2.29	5.15	2.44	4.25	2.74	6.94	2.97	7.77	3.47	
3825.7133N	00146.1637W	558.5	06/19/2025	08:57:54.81	2.5	4	2.37	2.1	6.29	2.27	5.25	2.42	4.39	2.73	7.21	2.96	7.99	3.44	
3825.7133N	00146.1636W	558.5	06/19/2025	08:57:55.86	2.5	4	2.2	2.1	6.1	2.29	5.13	2.44	4.39	2.71	6.92	2.91	7.85	3.4	
3825.7135N	00146.1637W	558.4	06/19/2025	08:57:56.91	2.5	4	2.17	2.1	6.05	2.29	5.34	2.43	4.46	2.7	7.15	2.95	8.15	3.47	
3825.7140N	00146.1640W	558.4	06/19/2025	08:57:57.81	2.5	4	2.55	2.1	6.58	2.28	5.57	2.43	4.77	2.73	7.5	2.96	8.7	3.45	
3825.7145N	00146.1642W	558.3	06/19/2025	08:57:58.86	2.5	4	2.73	2.1	6.87	2.27	5.91	2.43	5.19	2.74	8.13	3.0	9.31	3.49	
3825.7148N	00146.1645W	558.3	06/19/2025	08:57:59.91	2.5	4	2.37	2.1	6.37	2.28	5.62	2.43	5.04	2.71	8.0	2.93	9.29	3.45	
3825.7152N	00146.1649W	558.3	06/19/2025	08:58:00.81	2.5	4	2.18	2.11	6.13	2.3	5.31	2.45	4.76	2.71	7.88	2.9	9.02	3.41	
3825.7155N	00146.1655W	558.2	06/19/2025	08:58:01.86	2.5	4	2.18	2.11	6.19	2.3	5.42	2.44	4.9	2.71	8.02	2.91	9.13	3.44	
3825.7159N	00146.1661W	558.2	06/19/2025	08:58:02.76	2.5	4	2.79	2.1	6.98	2.27	6.17	2.42	5.51	2.73	8.29	3.0	9.37	3.51	
3825.7162N	00146.1665W	558.2	06/19/2025	08:58:03.81	2.5	4	2.39	2.11	6.42	2.29	5.61	2.43	5.08	2.71	7.95	2.95	8.87	3.51	
3825.7163N	00146.1671W	558.1	06/19/2025	08:58:04.86	2.5	4	2.33	2.1	6.35	2.29	5.55	2.43	4.84	2.71	7.64	2.93	8.53	3.47	
3825.7166N	00146.1674W	558.1	06/19/2025	08:58:05.76	2.5	4	3.13	2.08	7.17	2.25	5.98	2.44	5.04	2.8	7.76	3.06	8.25	3.54	
3825.7168N	00146.1679W	558.0	06/19/2025	08:58:09.36	2.5	4	3.38	2.08	7.27	2.25	5.99	2.47	5.28	2.85	7.51	3.08	8.08	3.59	s
3825.7168N	00146.1679W	558.0	06/19/2025	08:58:10.27	2.5	4	3.37	2.08	7.27	2.25	5.99	2.47	5.21	2.85	7.5	3.09	8.11	3.58	
3825.7169N	00146.1679W	558.0	06/19/2025	08:58:11.31	2.5	4	3.43	2.08	7.3	2.25	6.0	2.47	5.27	2.85	7.55	3.08	8.09	3.59	
3825.7169N	00146.1680W	557.9	06/19/2025	08:58:12.36	2.5	4	3.59	2.07	7.35	2.25	6.02	2.48	5.3	2.87	7.54	3.1	8.15	3.59	
3825.7169N	00146.1680W	557.9	06/19/2025	08:58:13.26	2.5	4	3.35	2.08	7.31	2.25	5.97	2.46	5.17	2.82	7.73	3.06	8.14	3.53	
3825.7169N	00146.1677W	557.9	06/19/2025	08:58:14.31	2.5	4	2.13	2.11	6.1	2.3	5.23	2.44	4.69	2.69	7.44	2.91	8.19	3.52	
3825.7168N	00146.1676W	557.9	06/19/2025	08:58:15.36	2.5	4	2.16	2.11	5.97	2.3	5.1	2.44	4.54	2.7	7.4	2.94	8.41	3.53	
3825.7170N	00146.1676W	557.8	06/19/2025	08:58:16.26	2.5	4	2.76	2.1	6.9	2.27	5.86	2.43	5.09	2.75	7.8	3.02	8.47	3.52	
3825.7172N	00146.1676W	557.8	06/19/2025	08:58:17.31	2.5	4	2.08	2.11	6.01	2.3	4.93	2.45	4.32	2.71	7.02	2.91	7.92	3.43	
3825.7174N	00146.1679W	557.8	06/19/2025	08:58:18.36	2.5	4	2.19	2.11	6.01	2.3	5.01	2.45	4.27	2.72	6.79	2.92	7.63	3.4	
3825.7178N	00146.1679W	557.8	06/19/2025	08:58:19.26	2.5	4	2.54	2.1	6.47	2.28	5.2	2.45	4.27	2.76	6.67	2.98	7.41	3.4	
3825.7183N	00146.1681W	557.7	06/19/2025	08:58:20.31	2.5	4	2.71	2.1	6.47	2.28	5.03	2.45	4.07	2.76	6.62	2.98	7.35	3.42	
3825.7187N	00146.1685W	557.6	06/19/2025	08:58:21.36	2.5	4	2.04	2.11	5.86	2.3	4.62	2.46	3.83	2.75	6.31	2.94	7.14	3.4	
3825.7192N	00146.1690W	557.6	06/19/2025	08:58:22.26	2.5	4	2.56	2.09	6.11	2.28	4.67	2.47	3.74	2.79	6.15	2.99	6.59	3.4	
3825.7199N	00146.1693W	557.5	06/19/2025	08:58:23.31	2.5	4	2.49	2.1	6.1	2.28	4.57	2.48	3.55	2.81	5.81	3.01	6.22	3.42	
3825.7206N	00146.1695W	557.4	06/19/2025	08:58:24.36	2.5	4	2.45	2.1	6.01	2.28	4.45	2.48	3.36	2.81	5.64	3.02	6.22	3.45	
3825.7212N	00146.1699W	557.4	06/19/2025	08:58:25.26	2.5	4	2.2	2.1	5.78	2.28	4.27	2.46	3.25	2.78	5.51	2.98	6.0	3.4	
3825.7219N	00146.1702W	557.3	06/19/2025	08:58:26.31	2.5	4	2.17	2.1	5.73	2.28	4.16	2.47	3.01	2.78	5.16	2.98	5.54	3.4	
3825.7225N	00146.1707W	557.3	06/19/2025	08:58:27.36	2.5	4	2.09	2.1	5.58	2.28	3.91	2.47	2.75	2.79	4.85	3.01	5.14	3.43	
3825.7230N	00146.1712W	557.3	06/19/2025	08:58:28.26	2.5	4	1.89	2.1	5.41	2.29	3.74	2.47	2.51	2.78	4.7	2.97	5.04	3.37	
3825.7235N	00146.1716W	557.3	06/19/2025	08:58:29.31	2.5	4	1.76	2.11	5.23	2.31	3.63	2.49	2.44	2.77	4.65	2.94	4.91	3.33	
3825.7241N	00146.1720W	557.4	06/19/2025	08:58:30.36	2.5	4	1.75	2.11	5.24	2.31	3.72	2.48	2.54	2.78	4.81	2.94	5.08	3.33	
3825.7246N	00146.1724W	557.4	06/19/2025	08:58:31.26	2.5	4	1.88	2.11	5.39	2.3	3.89	2.49	2.83	2.78	5.1	2.94	5.19	3.32	
3825.7252N	00146.1727W	557.3	06/19/2025	08:58:32.31	2.5	4	1.94	2.11	5.56	2.3	4.09	2.48	3.05	2.78	5.3	2.93	5.39	3.31	
3825.7255N	00146.1732W	557.4	06/19/2025	08:58:33.36	2.5	4	2.17	2.11	5.77	2.3	4.2	2.48	3.11	2.78	5.26	2.96	5.16	3.35	
3825.7261N	00146.1735W	557.3	06/19/2025	08:58:34.26	2.5	4	1.97	2.11	5.74	2.31	4.03	2.48	2.93	2.78	4.97	2.94	4.98	3.32	
3825.7268N	00146.1737W	557.2	06/19/2025	08:58:35.31	2.5	4	1.72	2.12	5.22	2.31	3.71	2.49	2.64	2.77	4.68	2.93	4.94	3.31	
3825.7271N	00146.1737W	557.2	06/19/2025	08:58:36.36	2.5	4	1.41	2.12	4.77	2.32	3.16	2.5	2.1	2.76	4.14	2.9	4.44	3.25	
3825.7277N	00146.1733W	557.2	06/19/2025	08:58:37.26	2.5	4	1.33	2.12	4.57	2.32	2.98	2.5	1.86	2.76	3.9	2.89	4.14	3.26	
3825.7280N	00146.1730W	557.2	06/19/2025	08:58:38.31	2.5	4	1.39	2.12	4.55	2.32	2.91	2.5	1.82	2.77	4.05	2.9	4.17	3.25	
3825.7283N	00146.1724W	557.2	06/19/2025	08:58:39.36	2.6	4	1.62	2.11	5.06	2.31	3.5	2.48	2.45	2.77	4.53	2.94	4.74	3.34	
3825.7283N	00146.1718W	557.2	06/19/2025	08:58:40.26	2.6	4	1.51	2.12	4.94	2.31	3.4	2.48	2.4	2.75	4.42	2.92	4.74	3.36	
3825.7281N	00146.1711W	557.1	06/19/2025	08:58:41.31	2.6	4	1.62	2.11	5.03	2.31	3.46	2.48	2.43	2.77	4.48	2.96	4.69	3.38	
3825.7278N	00146.1705W	557.1	06/19/2025	08:58:42.36	2.6	4	1.62	2.11	5.09	2.31	3.58	2.48	2.41	2.77	4.55	2.94	4.74	3.32	
3825.7274N	00146.1700W	557.0	06/19/2025	08:58:43.26	2.6	4	1.76	2.11	5.3	2.31	3.72	2.48	2.64	2.77	4.85	2.92	5.06	3.3	
3825.7269N	00146.1694W	557.0	06/19/2025	08:58:44.31	2.6	4	1.82	2.11	5.38	2.31	3.89	2.48	2.76	2.77	4.83	2.94	5.0	3.33	
3825.7263N	00146.1691W	557.0	06/19/2025	08:58:45.36	2.6	4	1.8	2.11	5.35	2.3	3.78	2.48	2.65	2.79	4.82	2.95	5.09	3.33	
3825.7257N	00146.1689W	556.9	06/19/2025	08:58:46.26	2.6	4	1.79	2.11	5.27	2.31	3.71	2.49	2.63	2.78	4.75	2.94	4.89	3.31	
3825.7251N	00146.1687W	556.8	06/19/2025	08:58:47.31	2.6	4	1.83	2.11	5.29	2.31	3.72	2.5	2.61	2.79	4.58	2.92	4.84	3.27	
3825.7244N	00146.1686W	556.8	06/19/2025	08:58:48.36	2.6	4	1.71	2.11	5.24	2.31	3.77	2.49	2.64	2.78	4.65	2.94	4.84	3.32	
3825.7240N	00146.1686W	556.8	06/19/2025	08:58:49.26	2.6	4	1.9	2.11	5.66	2.31	3.97	2.47	2.68	2.77	4.75	2.98	5.05	3.44	
3825.7236N	00146.1682W	556.8	06/19/2025	08:58:50.31	2.6	4	1.91	2.11	5.48	2.29	4.06	2.46	2.79	2.78	4.92	3.0	5.4	3.44	
3825.7232N	00146.1679W	556.9	06/19/2025	08:58:51.36	2.6	4	1.76	2.11	5.36	2.3	3.85	2.46	2.7	2.75	4.89	2.95	5.3	3.42	
3825.7225N	00146.1679W	557.1	06/19/2025	08:58:52.26	2.6	4	1.8	2.11	5.33	2.31	3.87	2.46	2.8	2.73	4.98	2.91	5.44	3.36	
3825.7220N	00146.1678W	557.3	06/19/2025	08:58:53.31	2.6	4	2.0	2.12	5.46	2.31	3.93	2.47	2.86	2.74	5.11	2.93	5.71	3.39	
3825.7215N	00146.1678W	557.3	06/19/2025	08:58:54.36	2.6	4	1.81	2.11	5.34	2.31	3.87	2.47	2.84	2.75	5.14	2.93	5.82	3.35	
3825.7209N	00146.1676W	557.4	06/19/2025	08:58:55.26	2.6	4	1.77	2.12	5.33	2.31	3.89	2.47	2.93	2.75	5.23	2.93	5.87	3.34	
3825.7207N	00146.1675W	557.4	06/19/2025	08:58:56.31	2.6	4	1.62	2.12	5.21	2.32	3.85	2.48	2.92	2.75	5.25	2.9	5.96	3.33	
3825.7203N	00146.1673W	557.4	06/19/2025	08:58:57.36	2.6	4	1.86	2.11	5.38	2.31	4.06	2.48	3.24	2.75	5.58	2.92	6.19	3.33	
3825.7199N	00146.1670W	557.3	06/19/2025	08:58:58.26	2.6	4	1.86	2.12	5.57	2.31	4.25	2.47	3.45	2.74	5.82	2.93	6.58	3.39	
3825.7196N	00146.1668W	557.3	06/19/2025	08:58:59.30	2.6	4	2.19	2.11	5.91	2.3	4.56	2.46	3.73	2.76	6.29	2.96	7.13	3.41	
3825.7192N	00146.1666W	557.3	06/19/2025	08:59:00.36	2.6	4	1.7	2.12	5.33	2.32	4.04	2.48	3.34	2.73	5.96	2.88	6.92	3.33	
3825.7188N	00146.1664W	557.2	06/19/2025	08:59:01.25	2.6	4	2.18	2.11	5.77	2.31	4.69	2.47	3.89	2.73	6.66	2.93	7.59	3.4	
3825.7184N	00146.1660W	557.2	06/19/2025	08:59:02.31	2.6	4	3.72	2.11	7.07	2.28	5.61	2.45	4.79	2.77	7.38	3.0	8.22	3.47	
3825.7181N	00146.1656W	557.2	06/19/2025	08:59:03.20	2.6	4	2.53	2.11	6.53	2.29	5.49	2.44	4.79	2.72	7.44	2.94	8.53	3.46	
3825.7178N	00146.1651W	557.2	06/19/2025	08:59:04.25	2.6	4	2.44	2.11	6.37	2.3	5.52	2.44	4.82	2.71	7.74	2.92	8.78	3.44	
3825.7177N	00146.1646W	557.2	06/19/2025	08:59:05.30	2.6	4	3.19	2.1	7.24	2.27	6.3	2.42	5.51	2.74	8.25	3.03	9.21	3.55	
3825.7176N	00146.1639W	557.2	06/19/2025	08:59:06.20	2.6	4	2.8	2.11	7.14	2.28	6.32	2.42	5.57	2.72	8.31	2.97	9.32	3.51	
3825.7174N	00146.1633W	557.2	06/19/2025	08:59:07.26	2.6	4	2.56	2.11	6.61	2.3	5.86	2.44	5.28	2.7	8.2	2.91	9.32	3.43	
3825.7171N	00146.1627W	557.2	06/19/2025	08:59:08.31	2.6	4	2.89	2.11	7.09	2.28	6.28	2.43	5.67	2.72	8.63	2.97	9.93	3.48	
3825.7169N	00146.1620W	557.1	06/19/2025	08:59:09.21	2.6	4	3.13	2.1	7.36	2.28	6.53	2.44	5.95	2.76	9.03	3.0	10.23	3.48	
3825.7165N	00146.1614W	557.0	06/19/2025	08:59:10.25	2.6	4	3.01	2.1	7.25	2.28	6.46	2.44	5.93	2.74	8.67	3.0	9.66	3.47	
3825.7162N	00146.1610W	556.9	06/19/2025	08:59:11.31	2.6	4	2.89	2.11	7.27	2.28	6.36	2.44	5.96	2.73	8.42	2.98	9.25	3.47	
3825.7162N	00146.1606W	556.8	06/19/2025	08:59:12.20	2.6	4	2.53	2.11	6.67	2.3	5.96	2.44	5.55	2.71	8.02	2.92	8.87	3.4	
3825.7163N	00146.1604W	556.7	06/19/2025	08:59:13.25	2.6	4	2.45	2.11	6.58	2.3	5.75	2.45	5.33	2.7	7.89	2.9	8.91	3.38	
3825.7166N	00146.1603W	556.6	06/19/2025	08:59:14.30	2.6	4	2.47	2.11	6.53	2.3	5.75	2.45	5.5	2.72	8.24	2.96	9.53	3.45	
3825.7170N	00146.1603W	556.5	06/19/2025	08:59:15.20	2.6	4	2.25	2.12	6.35	2.31	5.57	2.46	5.35	2.71	7.95	2.9	9.26	3.38	
3825.7173N	00146.1605W	556.4	06/19/2025	08:59:16.25	2.6	4	2.4	2.11	6.46	2.31	5.73	2.45	5.52	2.7	8.22	2.91	9.59	3.41	
3825.7176N	00146.1607W	556.3	06/19/2025	08:59:17.30	2.6	4	2.08	2.12	5.99	2.32	5.19	2.47	5.05	2.71	7.78	2.86	9.18	3.36	
3825.7178N	00146.1611W	556.2	06/19/2025	08:59:18.20	2.6	4	2.42	2.11	6.47	2.31	5.75	2.45	5.49	2.7	8.19	2.93	9.58	3.45	
3825.7179N	00146.1616W	556.1	06/19/2025	08:59:19.25	2.6	4	2.62	2.11	6.74	2.29	5.97	2.44	5.7	2.71	8.48	2.96	9.96	3.46	
3825.7181N	00146.1622W	556.0	06/19/2025	08:59:20.30	2.6	4	2.64	2.11	6.8	2.29	6.05	2.44	5.74	2.72	8.65	2.96	9.99	3.44	
3825.7186N	00146.1626W	555.9	06/19/2025	08:59:21.20	2.6	4	3.41	2.09	7.44	2.26	6.55	2.44	6.21	2.75	8.98	3.0	10.27	3.48	
3825.7191N	00146.1629W	555.8	06/19/2025	08:59:22.25	2.6	4	2.96	2.11	7.22	2.28	6.43	2.43	6.12	2.74	8.83	3.01	10.05	3.48	
3825.7198N	00146.1630W	555.7	06/19/2025	08:59:23.30	2.6	4	2.76	2.11	6.9	2.28	6.04	2.44	5.57	2.74	8.15	2.99	9.22	3.45	
3825.7202N	00146.1631W	555.6	06/19/2025	08:59:24.20	2.6	4	2.09	2.12	5.99	2.32	5.16	2.46	4.85	2.7	7.33	2.88	8.54	3.38	
3825.7207N	00146.1634W	555.5	06/19/2025	08:59:25.25	2.6	4	2.33	2.11	6.25	2.3	5.38	2.45	4.92	2.73	7.34	2.95	8.16	3.39	
3825.7212N	00146.1637W	555.5	06/19/2025	08:59:26.30	2.6	4	2.46	2.11	6.37	2.29	5.27	2.45	4.7	2.75	6.93	2.98	7.64	3.43	
3825.7216N	00146.1640W	555.4	06/19/2025	08:59:27.20	2.6	4	2.06	2.11	5.93	2.3	4.77	2.46	4.16	2.75	6.3	2.96	7.15	3.39	
3825.7219N	00146.1645W	555.3	06/19/2025	08:59:28.25	2.6	4	1.97	2.12	5.59	2.31	4.33	2.48	3.67	2.74	5.83	2.93	6.43	3.34	
3825.7220N	00146.1649W	555.2	06/19/2025	08:59:29.30	2.6	4	1.92	2.12	5.57	2.31	4.25	2.47	3.53	2.76	5.58	2.96	6.23	3.38	
3825.7225N	00146.1655W	555.1	06/19/2025	08:59:30.20	2.6	4	1.85	2.11	5.43	2.31	4.02	2.48	3.21	2.78	5.31	2.98	5.97	3.35	
3825.7229N	00146.1662W	555.1	06/19/2025	08:59:31.25	2.6	4	1.87	2.11	5.38	2.31	3.88	2.49	3.1	2.78	5.05	2.95	5.58	3.32	
3825.7232N	00146.1668W	555.1	06/19/2025	08:59:32.30	2.6	4	1.77	2.11	5.28	2.31	3.82	2.48	2.98	2.77	4.91	2.96	5.3	3.41	
3825.7237N	00146.1672W	554.9	06/19/2025	08:59:33.20	2.6	4	1.87	2.11	5.41	2.3	3.93	2.46	2.98	2.76	4.88	3.01	5.21	3.46	
3825.7244N	00146.1671W	554.8	06/19/2025	08:59:34.25	2.6	4	1.98	2.11	5.57	2.29	3.97	2.47	3.06	2.77	4.9	2.98	5.16	3.42	
3825.7248N	00146.1669W	554.7	06/19/2025	08:59:35.30	2.6	4	1.78	2.11	5.33	2.3	3.89	2.47	3.03	2.76	4.88	2.97	5.09	3.4	
3825.7255N	00146.1669W	554.6	06/19/2025	08:59:36.20	2.6	4	2.05	2.2	5.48	2.33	3.85	2.51	2.93	2.8	4.75	3.06	4.98	3.44	
3825.7262N	00146.1670W	554.5	06/19/2025	08:59:37.25	2.6	4	1.89	2.27	4.89	2.63	4.2	2.78	3.54	3.05	5.08	3.19	5.34	3.5	
3825.7266N	00146.1670W	554.6	06/19/2025	08:59:38.31	2.6	4	1.99	2.17	5.24	2.37	3.93	2.52	3.12	2.78	4.72	2.99	4.88	3.39	
3825.7266N	00146.1671W	554.5	06/19/2025	08:59:39.21	2.6	4	1.82	2.18	5.03	2.39	3.72	2.54	3.11	2.81	4.08	2.96	3.21	3.07	
3825.7264N	00146.1673W	554.4	06/19/2025	08:59:40.25	2.6	4	1.73	2.18	4.98	2.39	3.83	2.54	4.3	2.72	7.98	2.77	4.49	3.31	
3825.7260N	00146.1673W	554.4	06/19/2025	08:59:41.30	2.6	4	1.77	2.18	5.1	2.39	5.26	2.52	19.92	2.72	12.12	2.38	4.87	3.21	
3825.7260N	00146.1673W	554.5	06/19/2025	08:59:42.20	2.6	4	1.77	2.18	4.99	2.39	4.25	2.55	7.88	2.89	10.15	2.97	4.89	3.26	
3825.7260N	00146.1670W	554.5	06/19/2025	08:59:43.26	2.6	4	1.78	2.18	4.95	2.39	3.61	2.54	2.98	2.76	4.27	2.85	4.3	3.31	
3825.7261N	00146.1670W	554.4	06/19/2025	08:59:44.30	2.6	4	1.87	2.18	5.08	2.39	3.78	2.54	3.03	2.78	4.4	2.95	4.55	3.37	
3825.7262N	00146.1670W	554.5	06/19/2025	08:59:45.20	2.6	4	1.82	2.18	5.02	2.39	3.66	2.54	2.98	2.79	4.41	2.96	4.62	3.39	
3825.7263N	00146.1670W	554.5	06/19/2025	08:59:46.25	2.6	4	1.81	2.18	4.99	2.39	3.68	2.54	2.99	2.79	4.32	2.97	4.56	3.4	
3825.7265N	00146.1670W	554.5	06/19/2025	08:59:47.30	2.6	4	1.83	2.18	5.04	2.39	3.74	2.53	2.88	2.77	4.11	2.95	4.42	3.4	
3825.7266N	00146.1671W	554.6	06/19/2025	08:59:48.21	2.6	4	1.68	2.18	4.76	2.39	3.24	2.55	2.46	2.8	4.03	2.94	4.31	3.24	
3825.7269N	00146.1672W	554.7	06/19/2025	08:59:49.26	2.6	4	1.86	2.17	4.99	2.38	3.52	2.54	2.84	2.79	4.26	2.95	4.38	3.36	
3825.7270N	00146.1673W	554.7	06/19/2025	08:59:50.30	2.6	4	1.85	2.18	5.1	2.39	3.61	2.54	2.82	2.79	4.24	2.96	4.46	3.42	
3825.7275N	00146.1673W	554.8	06/19/2025	08:59:51.20	2.6	4	1.95	2.17	5.27	2.38	3.8	2.52	3.02	2.79	4.49	3.0	4.68	3.43	
3825.7279N	00146.1674W	554.8	06/19/2025	08:59:52.25	2.6	4	1.98	2.18	5.29	2.38	3.8	2.53	3.11	2.79	4.63	2.99	4.62	3.44	
3825.7285N	00146.1675W	554.9	06/19/2025	08:59:53.30	2.6	4	2.13	2.17	5.48	2.38	3.95	2.53	3.18	2.8	4.6	3.03	4.54	3.43	
3825.7292N	00146.1677W	554.9	06/19/2025	08:59:54.20	2.6	4	2.05	2.17	5.33	2.38	3.76	2.53	2.93	2.8	4.45	3.02	4.63	3.4	
3825.7296N	00146.1679W	554.9	06/19/2025	08:59:55.25	2.6	4	2.07	2.17	5.36	2.37	3.79	2.52	2.97	2.79	4.48	2.98	4.44	3.39	
3825.7296N	00146.1683W	555.0	06/19/2025	08:59:56.30	2.6	4	2.28	2.17	5.46	2.36	3.83	2.53	3.02	2.81	4.54	3.04	4.56	3.41	
3825.7296N	00146.1689W	555.0	06/19/2025	08:59:57.20	2.6	4	2.1	2.17	5.41	2.37	3.81	2.53	2.98	2.81	4.55	3.0	4.7	3.4	
3825.7294N	00146.1695W	555.0	06/19/2025	08:59:58.25	2.6	4	2.15	2.17	5.4	2.37	3.8	2.53	3.0	2.81	4.36	3.01	4.68	3.4	
3825.7291N	00146.1700W	555.0	06/19/2025	08:59:59.30	2.6	4	2.01	2.17	5.29	2.38	3.76	2.52	3.01	2.79	4.49	3.0	4.65	3.42	
3825.7287N	00146.1702W	554.9	06/19/2025	09:00:00.20	2.6	4	2.09	2.17	5.35	2.38	3.78	2.53	2.93	2.8	4.47	3.02	4.49	3.42	
3825.7284N	00146.1702W	554.8	06/19/2025	09:00:01.25	2.6	4	2.21	2.17	5.53	2.37	3.96	2.53	3.13	2.79	4.68	3.0	4.67	3.39	
3825.7281N	00146.1699W	554.7	06/19/2025	09:00:02.30	2.6	4	2.1	2.17	5.48	2.38	3.99	2.53	3.25	2.79	4.88	2.98	5.01	3.38	
3825.7276N	00146.1695W	554.7	06/19/2025	09:00:03.20	2.6	4	2.08	2.17	5.4	2.38	3.89	2.53	3.16	2.81	4.71	3.02	4.94	3.41	
3825.7270N	00146.1690W	554.7	06/19/2025	09:00:04.25	2.6	4	2.16	2.17	5.47	2.37	3.84	2.54	3.09	2.83	4.62	3.03	4.95	3.42	
3825.7265N	00146.1685W	554.6	06/19/2025	09:00:05.30	2.6	4	2.38	2.16	5.53	2.37	3.96	2.54	3.16	2.83	4.71	3.03	5.02	3.44	
3825.7259N	00146.1684W	554.7	06/19/2025	09:00:06.20	2.6	4	2.46	2.16	5.73	2.36	4.15	2.52	3.39	2.81	4.89	3.05	4.98	3.45	
3825.7253N	00146.1684W	554.7	06/19/2025	09:00:07.25	2.6	4	2.51	2.16	5.77	2.37	4.15	2.54	3.35	2.83	4.78	3.05	5.03	3.44	
3825.7249N	00146.1689W	554.7	06/19/2025	09:00:08.30	2.6	4	2.6	2.16	5.82	2.36	4.13	2.54	3.35	2.84	4.84	3.05	5.13	3.47	
3825.7246N	00146.1694W	554.7	06/19/2025	09:00:09.20	2.6	4	2.2	2.17	5.54	2.37	3.98	2.53	3.23	2.81	4.76	3.02	5.05	3.41	
3825.7243N	00146.1697W	554.9	06/19/2025	09:00:10.25	2.6	4	2.71	2.17	6.07	2.37	4.09	2.52	3.29	2.82	4.78	3.04	5.06	3.49	
3825.7242N	00146.1703W	555.0	06/19/2025	09:00:11.30	2.6	4	2.0	2.18	5.29	2.39	3.85	2.52	3.16	2.77	4.59	2.97	4.79	3.45	
3825.7240N	00146.1711W	555.0	06/19/2025	09:00:12.20	2.6	4	2.39	2.17	5.75	2.36	4.18	2.51	3.36	2.8	4.81	3.05	5.13	3.48	
3825.7239N	00146.1719W	555.1	06/19/2025	09:00:13.25	2.6	4	2.13	2.18	5.45	2.38	3.93	2.53	3.18	2.79	4.62	3.0	4.92	3.41	
3825.7237N	00146.1728W	555.0	06/19/2025	09:00:14.15	2.6	4	2.43	2.17	5.7	2.38	4.01	2.53	3.15	2.82	4.69	3.02	5.02	3.42	
3825.7234N	00146.1736W	555.0	06/19/2025	09:00:15.20	2.6	4	2.36	2.17	5.57	2.37	3.93	2.55	3.22	2.82	4.68	3.03	5.03	3.42	
