Latitude	Longitude	Altitude	Date	Time	DOP	Satelites	Cond.1 [mS/m]	Inph.1 [ppt]	Cond.2 [mS/m]	Inph.2 [ppt]	Cond.3 [mS/m]	Inph.3 [ppt]	Cond.4 [mS/m]	Inph.4 [ppt]	Cond.5 [mS/m]	Inph.5 [ppt]	Cond.6 [mS/m]	Inph.6 [ppt]	Note
3826.4250N	00146.2669W	527.4	06/19/2025	08:22:57.85	1.4	6	2.89	2.05	5.98	2.20	5.61	2.46	4.99	2.76	8.19	2.92	9.90	3.31
3826.4249N	00146.2669W	527.0	06/19/2025	08:22:58.91	1.4	6	2.79	2.05	5.82	2.20	5.42	2.47	4.85	2.76	8.12	2.92	9.79	3.30
3826.4249N	00146.2670W	526.7	06/19/2025	08:22:59.96	1.4	6	2.89	2.05	5.91	2.19	5.53	2.46	5.12	2.76	8.46	2.92	10.03	3.33
3826.4249N	00146.2673W	526.5	06/19/2025	08:23:00.85	1.4	6	2.78	2.05	5.80	2.20	5.44	2.46	4.85	2.74	8.23	2.90	9.82	3.29
3826.4250N	00146.2677W	526.2	06/19/2025	08:23:01.91	1.4	6	3.00	2.05	6.14	2.19	5.84	2.45	5.38	2.75	8.67	2.90	10.15	3.29
3826.4252N	00146.2681W	525.7	06/19/2025	08:23:02.96	1.4	6	2.79	2.05	5.85	2.20	5.50	2.45	4.97	2.73	8.23	2.88	9.95	3.27
3826.4254N	00146.2687W	525.3	06/19/2025	08:23:03.86	1.3	7	2.99	2.05	6.18	2.19	5.84	2.46	5.40	2.74	8.67	2.88	10.07	3.29
3826.4256N	00146.2692W	524.8	06/19/2025	08:23:04.91	1.3	7	2.92	2.05	6.09	2.19	5.75	2.45	5.30	2.73	8.61	2.87	9.91	3.25
3826.4258N	00146.2697W	524.4	06/19/2025	08:23:05.96	1.3	7	3.13	2.05	6.32	2.19	6.03	2.46	5.62	2.76	9.05	2.88	10.57	3.27
3826.4260N	00146.2703W	524.1	06/19/2025	08:23:06.86	1.3	7	3.22	2.05	6.49	2.19	6.30	2.46	5.98	2.75	9.65	2.87	11.46	3.25
3826.4262N	00146.2708W	523.6	06/19/2025	08:23:07.91	1.3	7	3.33	2.05	6.69	2.20	6.66	2.46	6.38	2.74	10.13	2.85	12.12	3.21
3826.4265N	00146.2713W	523.2	06/19/2025	08:23:08.96	1.2	8	3.39	2.05	6.84	2.20	6.80	2.46	6.68	2.73	10.70	2.84	12.70	3.23
3826.4267N	00146.2718W	522.9	06/19/2025	08:23:09.86	1.2	8	3.28	2.05	6.67	2.20	6.70	2.46	6.53	2.73	10.46	2.85	12.35	3.24
3826.4268N	00146.2723W	522.7	06/19/2025	08:23:10.91	1.2	8	2.92	2.05	6.18	2.20	6.19	2.45	6.17	2.72	10.00	2.83	11.73	3.23
3826.4268N	00146.2727W	522.5	06/19/2025	08:23:11.96	1.2	8	3.20	2.05	6.67	2.19	6.73	2.45	6.70	2.73	10.21	2.87	11.63	3.27
3826.4269N	00146.2732W	522.3	06/19/2025	08:23:12.86	1.2	8	3.44	2.05	6.97	2.19	7.07	2.45	6.94	2.73	10.38	2.87	12.10	3.28
3826.4272N	00146.2737W	522.1	06/19/2025	08:23:13.91	1.2	8	3.49	2.05	7.06	2.19	7.21	2.45	7.19	2.73	10.78	2.87	12.63	3.24
3826.4276N	00146.2740W	521.8	06/19/2025	08:23:14.96	1.2	8	3.10	2.05	6.49	2.20	6.61	2.45	6.68	2.72	10.51	2.85	12.63	3.23
3826.4279N	00146.2743W	521.6	06/19/2025	08:23:15.86	1.2	8	3.21	2.05	6.67	2.19	6.77	2.45	6.79	2.73	10.42	2.86	11.69	3.24
3826.4281N	00146.2747W	521.4	06/19/2025	08:23:20.94	1.2	8	3.04	2.05	6.30	2.20	6.25	2.45	6.11	2.73	9.70	2.85	11.97	3.23	s
3826.4282N	00146.2754W	520.8	06/19/2025	08:23:21.99	1.2	8	2.83	2.05	6.05	2.20	5.89	2.46	5.80	2.72	9.49	2.81	11.70	3.18
3826.4283N	00146.2758W	520.7	06/19/2025	08:23:23.03	1.2	8	3.15	2.05	6.38	2.20	6.41	2.46	6.51	2.73	10.34	2.83	12.61	3.21
3826.4285N	00146.2762W	520.6	06/19/2025	08:23:23.94	1.2	8	3.06	2.05	6.38	2.20	6.31	2.46	6.20	2.73	9.84	2.82	11.57	3.21
3826.4286N	00146.2765W	520.5	06/19/2025	08:23:24.98	1.2	8	2.97	2.05	6.29	2.20	6.10	2.46	5.90	2.72	9.44	2.83	11.16	3.22
3826.4289N	00146.2768W	520.4	06/19/2025	08:23:26.03	1.2	8	2.93	2.05	6.24	2.20	5.97	2.45	5.69	2.73	9.09	2.85	10.69	3.25
3826.4292N	00146.2771W	520.3	06/19/2025	08:23:26.94	1.2	8	3.37	2.05	6.59	2.19	5.93	2.45	5.48	2.73	8.71	2.85	10.26	3.24
3826.4296N	00146.2771W	520.2	06/19/2025	08:23:27.98	1.2	8	3.04	2.04	6.24	2.19	5.91	2.45	5.64	2.73	8.86	2.85	10.27	3.25
3826.4301N	00146.2771W	520.0	06/19/2025	08:23:29.03	1.2	8	2.88	2.05	5.97	2.19	5.56	2.45	5.03	2.73	8.09	2.86	9.10	3.25
3826.4305N	00146.2769W	519.9	06/19/2025	08:23:29.93	1.2	8	2.48	2.05	5.34	2.20	4.62	2.46	3.89	2.72	6.61	2.82	7.47	3.22
3826.4309N	00146.2770W	519.8	06/19/2025	08:23:30.98	1.2	8	2.27	2.05	5.00	2.20	4.19	2.46	3.48	2.73	6.25	2.83	7.09	3.23
3826.4313N	00146.2772W	519.7	06/19/2025	08:23:32.03	1.2	8	2.25	2.05	4.98	2.20	4.12	2.46	3.27	2.73	5.98	2.83	6.92	3.22
3826.4316N	00146.2775W	519.6	06/19/2025	08:23:32.93	1.2	8	2.20	2.05	4.92	2.20	4.03	2.46	3.19	2.72	5.79	2.83	6.75	3.21
3826.4319N	00146.2778W	519.6	06/19/2025	08:23:33.98	1.2	8	2.15	2.05	4.85	2.20	3.96	2.46	3.13	2.73	5.77	2.84	6.74	3.23
